date,open,high,low,close,volume,return_1d,return_3d,return_5d,return_10d,sma_5_ratio,sma_10_ratio,sma_20_ratio,sma_50_ratio,macd,macd_signal,macd_hist,rsi_14,bb_width,bb_pct,atr_ratio,vol_ratio,vol_change,body,upper_shadow,lower_shadow,spy_return_1d,spy_return_5d,aapl_vs_spy_5d,vix_level,vix_change_1d,tlt_return_5d,tlt_trend,trend_regime,vol_regime,rsi_zone,earnings_proximity,return_lag_1,rsi_lag_1,return_lag_2,rsi_lag_2,return_lag_3,rsi_lag_3,macd_hist_lag_1,macd_hist_lag_2,target
2000-01-24,0.8115305597397999,0.8438042997723958,0.7867401966917741,0.7951598763465881,440876800,-0.045480349038781065,-0.002932404689934165,0.05787251562218376,0.06783923861667085,0.9809578466861223,1.0453177720207307,,,-0.006477655679666405,-0.017129620961487485,0.01065196528182108,45.955563344297325,,,0.07852939266701921,0.6148482638080793,-0.11100070010614516,0.02017260249381207,0.03976897683673645,0.010375061732134452,-0.028343071100964345,-0.04507787759386772,0.10295039321605148,24.06999969482422,0.15609990622660486,,0,0,0,1.0,0.10025884372280375,-0.01927313776119366,,0.06510312109205785,,0.025255760232535618,,0.011728404801441682,0.00889517306252216,1
2000-01-25,0.7858049904601115,0.8466116715914086,0.7661602653796953,0.8400627970695496,497145600,0.056470304977246366,-0.011013782947021267,0.07997602490871603,0.14833752005671497,1.0206862056664547,1.0888146961482958,,,-0.0015788119526261024,-0.01401945915971521,0.012440647207089107,57.28965448071731,,,0.07433187066563222,0.6940874035989717,0.127629305964841,0.06904741923014322,0.008333969116210987,0.024999491373697825,0.011356068661493968,-0.02657537911225838,0.1065514040209744,23.020000457763672,-0.043622735786171596,,0,0,0,1.0,0.09071795328941251,-0.045480349038781065,45.955563344297325,-0.01927313776119366,,0.06510312109205785,,0.01065196528182108,0.011728404801441682,0
2000-01-26,0.8232243882304348,0.8545627329452914,0.8213535809726124,0.8246275186538696,367158400,-0.018373957839251887,-0.010107030431421582,0.03401768815148554,0.1880055265840197,0.9953702574550459,1.0510314740189208,,,0.0010460013724665762,-0.011006367053278853,0.01205236842574543,54.58758708790353,,,0.07337330485861909,0.5179862026248511,-0.26146706317022617,0.0017044325259252553,0.03636337154171188,0.0022725362423285413,-0.0079255465786503,-0.042092001331748286,0.07610968948323382,23.030000686645508,0.0004344147994341796,,0,0,0,1.0,0.0820849986238988,0.056470304977246366,57.28965448071731,-0.045480349038781065,45.955563344297325,-0.01927313776119366,,0.012440647207089107,0.01065196528182108,0
2000-01-27,0.8143369483357119,0.845676139246523,0.800772522926743,0.8232243061065674,340144000,-0.0017016319678403447,0.03529407178959154,-0.03083734320519782,0.26164868658534113,0.9999999710384435,1.0268978464897085,,,0.0029786216219997996,-0.008209369318223123,0.011187990940222922,62.793195694236026,,,0.06960229563690737,0.5271699980038015,-0.07357696296748217,0.010913612343169336,0.027570691942495246,0.016657018248639015,-0.003994517585847235,-0.031087794689454662,0.0002504514842568417,23.540000915527344,0.022145037502216525,,0,0,0,1.0,0.07427357821433388,-0.018373957839251887,54.58758708790353,0.056470304977246366,57.28965448071731,-0.045480349038781065,45.955563344297325,0.01205236842574543,0.012440647207089107,0
2000-01-28,0.8096599862145474,0.8297723888741849,0.7530635435432974,0.7605469226837158,423348800,-0.07613645874875064,-0.09465467898735025,-0.08703016239307193,0.05038840924832688,0.9404279524786813,0.9444153579579609,,,-0.0005410668500976934,-0.006675708824598037,0.006134641974500344,51.69998912462855,,,0.07832535309624221,0.7245490617033103,0.24461639776094835,0.060658874548627326,0.024840554062292595,0.009242619454872545,-0.031195014865902038,-0.059282123513553664,-0.027748038879518266,26.139999389648438,0.11045022824982542,,0,0,0,1.0,0.06720551273974976,-0.0017016319678403447,62.793195694236026,-0.018373957839251887,54.58758708790353,0.056470304977246366,57.28965448071731,0.011187990940222922,0.01205236842574543,1
2000-01-31,0.7558699556910482,0.7773854916991879,0.7072246124525936,0.7764500379562378,701680000,0.020910104029354448,-0.05842332399515027,-0.023529656043906333,0.03298113919129175,0.9645553971147846,0.961204218768509,1.0037791775502225,,-0.002023866949231068,-0.005745340449524643,0.003721473500293575,54.771365745348994,0.277261804336615,0.5136303552350224,0.07801198464542851,1.1401585120612938,0.6574512553242149,0.02722701452841106,0.001237585560726368,0.06435676252534865,0.027139289390952337,-0.005566406790831091,-0.017963249253075242,24.950000762939453,-0.045524049521601384,,0,1,0,1.0,0.049787068367863944,-0.07613645874875064,51.69998912462855,-0.0017016319678403447,62.793195694236026,-0.018373957839251887,54.58758708790353,0.006134641974500344,0.011187990940222922,0
2000-02-01,0.7783207147511294,0.7858049424785782,0.7483855524459805,0.750256359577179,318035200,-0.03373517560512396,-0.08863677370568623,-0.10690443358002377,-0.03547820031415583,0.9532862934231144,0.9319617258747646,0.9754314389972502,,-0.005252065108998449,-0.005646685381419404,0.00039462027242095476,56.10994849444629,0.2685342426158016,0.4085086456962014,0.07797467691215004,0.5289048079376698,-0.5467517956903432,0.036057571952102185,0.009615866037745044,0.0024036455611960265,0.009852191458011417,-0.007045120428436413,-0.09985931315158736,23.450000762939453,-0.060120238642561,,0,0,0,1.0,0.0450492023935578,0.020910104029354448,54.771365745348994,-0.07613645874875064,51.69998912462855,-0.0017016319678403447,62.793195694236026,0.003721473500293575,0.006134641974500344,0
2000-02-02,0.7539989267958325,0.7642885659086354,0.7259337221613933,0.7394981980323792,464195200,-0.014339314032423167,-0.027675773872127163,-0.10323366452826654,-0.07272774698343865,0.9603933008541199,0.9252643239519077,0.9631723765607978,,-0.008579628518555205,-0.0062332740088465646,-0.00234635450970864,60.152770230185766,0.27123042794209207,0.36422016072086905,0.07630786114887862,0.7894957406927661,0.45957177067192556,0.019231763134034036,0.013646755647954815,0.017990046655144434,0.0008867590357479749,0.0017750057525331986,-0.10500867028079974,23.1200008392334,-0.014072490958191741,,0,0,0,1.0,0.04076220397836621,-0.03373517560512396,56.10994849444629,0.020910104029354448,54.771365745348994,-0.07613645874875064,51.69998912462855,0.00039462027242095476,0.003721473500293575,1
2000-02-03,0.7507241199533655,0.780192456097469,0.7502563931695573,0.7731759548187256,475193600,0.045541364233144366,-0.004216733823763086,-0.06079552184816439,-0.08975809268079127,1.0173561999519263,0.9767195008818135,1.0073740958957587,,-0.008402375622647007,-0.006667094331606654,-0.0017352812910403533,56.2874735759985,0.2711015747156954,0.5272004882915203,0.06874948656316628,1.0504528326178133,0.023693480673647738,0.029906904905033234,0.009346311237714443,0.0006230341764392718,0.015064819142535102,0.020944746780901857,-0.08174026862906625,22.010000228881836,-0.048010405279395596,,0,1,0,1.0,0.036883167401240015,-0.014339314032423167,60.152770230185766,-0.03373517560512396,56.10994849444629,0.020910104029354448,54.771365745348994,-0.00234635450970864,0.00039462027242095476,1
2000-02-04,0.7778529507517558,0.8232242402284533,0.7755143671597118,0.8082566857337952,425320000,0.04537224767070569,0.07730734357160718,0.06273086068342448,-0.02975877870198307,1.0503285992590141,1.0242430528101067,1.0464485212179246,,-0.0053692858377829555,-0.006407532632841915,0.0010382467950589593,57.10932577587333,0.26407191859783136,0.6758934482298568,0.06655092924378968,0.9551104381812786,-0.10495427547845759,0.03908673863441121,0.01924213886466941,0.003006459755386736,-0.004146912698387073,0.04944854087987127,0.01328231980355321,21.540000915527344,-0.02135389861276571,,0,1,0,1.0,0.03337326996032608,0.045541364233144366,56.2874735759985,-0.014339314032423167,60.152770230185766,-0.03373517560512396,56.10994849444629,-0.0017352812910403533,-0.00234635450970864,1
2000-02-07,0.8082565912313229,0.8550302060483261,0.7928212618708231,0.8536270260810852,441067200,0.056133578785184435,0.15433280074566036,0.09939723659231414,0.07352879775967569,1.0874744348513632,1.0737817213270984,1.0974469127364153,,0.0006875414098320709,-0.004988517824307118,0.005676059234139189,59.0806744742801,0.27577271620898514,0.8533595091599464,0.0647357281933361,0.9904304415074884,0.03702435813034888,0.05613370226977502,0.0017360575619968447,0.019097065867393775,-0.0015343782140097018,0.020152087185120182,0.07924514940719396,22.790000915527344,0.05803156670708054,,0,1,0,1.0,0.024723526470339388,0.04537224767070569,57.10932577587333,0.045541364233144366,56.2874735759985,-0.014339314032423167,60.152770230185766,0.0010382467950589593,-0.0017352812910403533,1
2000-02-08,0.8531593763562594,0.8690623838463876,0.832579301727407,0.8597082495689392,408643200,0.007123981905507781,0.11191798478847104,0.14588598762887384,0.023385695174122922,1.0655076105855474,1.078765465437599,1.096233903021873,,0.005910195498478044,-0.002808775159750086,0.00871897065822813,57.70568197481991,0.2827271274199946,0.8403773200982293,0.06396686040811676,0.936227428902808,-0.07351260760265099,0.007676025598697954,0.010964111204402082,0.024122192405301078,0.013609190664805482,0.02394740556416952,0.12193858206470432,21.25,-0.06757353460561322,,0,1,0,1.0,0.0223707718561656,0.056133578785184435,59.0806744742801,0.04537224767070569,57.10932577587333,0.045541364233144366,56.2874735759985,0.005676059234139189,0.0010382467950589593,0
2000-02-09,0.8540948045565271,0.8765465846767618,0.8414657844041593,0.8428688645362854,299364800,-0.019587325166528502,0.04282325084767691,0.13978487950200535,0.02212070961710455,1.0185389743004216,1.0552200090408246,1.0646652155335086,,0.008591353081011999,-0.000528749511597669,0.009120102592609668,49.11155952835028,0.2658240250482646,0.7432632437302035,0.058744144660171825,0.696684564458114,-0.2674176396426027,0.013143669719511464,0.026287222449377166,0.001642768606764459,-0.02100555276167082,0.0015506901871322754,0.13823418931487308,22.899999618530273,0.0776470408720129,,0,1,0,1.0,0.02024191144580439,0.007123981905507781,57.70568197481991,0.056133578785184435,59.0806744742801,0.04537224767070569,57.10932577587333,0.00871897065822813,0.005676059234139189,1
2000-02-10,0.8447409347578355,0.8522243650890473,0.8232245487711523,0.8494181036949158,302982400,0.007770175687096481,-0.004930633939148055,0.09860905321876623,0.03181854252121363,1.0078814767615054,1.0599433789796888,1.0597577766370605,,0.01111651438960004,0.0018003032686418731,0.009316211120958168,52.281602063078,0.21301620326037735,0.780531596886099,0.05817322128228408,0.7112546076951796,0.012084253058475714,0.005536808676640104,0.003322037891931941,0.02547098773288574,0.001991062867231941,-0.011349007816320644,0.10995806103508687,23.06999969482422,0.0074235842413021835,,0,1,0,1.0,0.01831563888873418,-0.019587325166528502,49.11155952835028,0.007123981905507781,57.70568197481991,0.056133578785184435,59.0806744742801,0.009120102592609668,0.00871897065822813,0
2000-02-11,0.8503531717280642,0.854094885636017,0.8101275239918275,0.8138692378997803,212251200,-0.041850845467620856,-0.053319264636744856,0.006944021948781742,0.07011048710565793,0.9644162589424805,1.008871020111492,1.0097491344525158,,0.010132426241564518,0.0034667278632264024,0.0066656983783381155,52.62461127425034,0.1917537129491535,0.5508419556479924,0.05956473536381318,0.5242410662417634,-0.299460298684016,0.04290444845891775,0.004400188101079156,0.004400188101079156,-0.02030892585930366,-0.0273941359089811,0.03433815785776284,24.420000076293945,0.05851757257598056,,0,1,0,1.0,0.016572675401761255,0.007770175687096481,52.281602063078,-0.019587325166528502,49.11155952835028,0.007123981905507781,57.70568197481991,0.009316211120958168,0.009120102592609668,1
2000-02-14,0.8180787861084226,0.8671918007054649,0.8129339409843092,0.8667240738868713,367539200,0.06494266342279365,0.028302397151317438,0.015342822340001838,0.11626509307443889,1.0238699885758629,1.0625000383607863,1.0677037661963218,,0.013462287956557573,0.005465839881892637,0.007996448074664935,53.65851018598445,0.19062919576130313,0.8551594752969514,0.0537736744299359,0.9894470240607851,0.7316236610205267,0.05946283977103603,0.0005717381095022535,0.00628893599427908,0.005858100157321688,-0.020193119011411853,0.03553594135141369,24.3799991607666,-0.001638039123766255,,0,1,0,1.0,0.012277339903068436,-0.041850845467620856,52.62461127425034,0.007770175687096481,52.281602063078,-0.019587325166528502,49.11155952835028,0.0066656983783381155,0.009316211120958168,1
2000-02-15,0.8625143897802378,0.8975951862047128,0.8620466631474193,0.8905786871910095,485744000,0.02752273073154754,0.048457389025555075,0.035908039311648876,0.18703250671931904,1.0444321078737158,1.0732805418952862,1.089525057270606,,0.01782066970103824,0.007936805845721758,0.00988386385531648,58.84555679547241,0.20351625529141357,0.939891427800506,0.052520947084335114,1.2511755915461265,0.32161140906874697,0.032537772984775754,0.008134935598571313,0.0005422827008574769,0.011312972536420718,-0.022412761792044766,0.05832080110369364,22.920000076293945,-0.0598851162727746,,0,1,0,1.0,0.011108996538242306,0.06494266342279365,53.65851018598445,-0.041850845467620856,52.62461127425034,0.007770175687096481,52.281602063078,0.007996448074664935,0.0066656983783381155,0
2000-02-16,0.8812237503356634,0.8840308098781334,0.8391272497019754,0.8540948033332825,378246400,-0.04096649109446071,0.04942509626891134,0.01331872521257882,0.15496536111354486,0.9990149240395401,1.015290231564826,1.0412861376218152,,0.018121876404490256,0.009973819957475458,0.008148056447014797,53.78432330944311,0.20523798259878767,0.7011622617032273,0.05531205368785119,0.9963417512390843,-0.22130504957343788,0.03078553771621261,0.0031854106762338667,0.016984963949968273,-0.014730781716042585,-0.016147010117776417,0.029465735330355236,23.510000228881836,0.02574171686840976,,0,1,0,1.0,0.012277339903068436,0.02752273073154754,58.84555679547241,0.06494266342279365,53.65851018598445,-0.041850845467620856,52.62461127425034,0.00988386385531648,0.007996448074664935,1
2000-02-17,0.8620467831383013,0.8643853167076634,0.8466115023460958,0.8597082495689392,289497600,0.0065723924484133445,-0.00809464572325691,0.012114347256388713,0.11191798478847104,1.0031659918203868,1.0115578540834291,1.0474728289361108,,0.01859914373334992,0.011698884712650352,0.006900259020699569,64.13322219258131,0.2072354061765978,0.7290768210107177,0.050054297569930885,0.80178671133445,-0.23463223972521619,0.0027127687442305664,0.0027127687442305664,0.015192617708245907,-0.00517026615988847,-0.023178704546967577,0.03529305180335629,23.170000076293945,-0.014461937442697415,,0,1,0,1.0,0.013568559012200934,-0.04096649109446071,53.78432330944311,0.02752273073154754,58.84555679547241,0.06494266342279365,53.65851018598445,0.008148056447014797,0.00988386385531648,0
2000-02-18,0.857837356152366,0.8634498767744443,0.8297722050755184,0.8325793147087097,233441600,-0.03155597829127732,-0.06512548898428805,0.022989045337567404,0.030092703721754877,0.967286511225751,0.9768415612624691,1.0144477115942006,,0.01659698351801242,0.012678504473722766,0.003918479044289654,57.751908758279434,0.2072072179884427,0.5697259054982808,0.04855531291349671,0.6828218366705106,-0.19363200247601364,0.029443858165544897,0.006542639559615321,0.00327230985344583,-0.02146935545035855,-0.024335734927600994,0.0473247802651684,26.0,0.1221406954850004,,0,1,0,1.0,0.014995576820477703,0.0065723924484133445,64.13322219258131,-0.04096649109446071,53.78432330944311,0.02752273073154754,58.84555679547241,0.006900259020699569,0.008148056447014797,1
2000-02-22,0.824159650816864,0.8751435082887055,0.7984338337578182,0.8517562747001648,422296000,0.023033192937497393,-0.002738019976226358,-0.01726939361402835,-0.0021915325121661944,0.993019834672863,0.9995607349214842,1.0342476318209317,,0.016368986043570732,0.01341660078769236,0.0029523852558783724,64.2950201467239,0.20694441592223473,0.6654919310590413,0.050757005645705115,1.242044720856996,0.8090006237105982,0.03348456073522699,0.028377066949783893,0.03121460391023484,-0.0025401180146978897,-0.03248185549812643,0.015212461884098083,25.860000610351562,-0.005384591909555314,,0,1,0,1.0,0.0223707718561656,-0.03155597829127732,57.751908758279434,0.0065723924484133445,64.13322219258131,-0.04096649109446071,53.78432330944311,0.003918479044289654,0.006900259020699569,1
2000-02-23,0.8474298028746039,0.8905790774857062,0.8307078440012517,0.8699980974197388,473099200,0.021416716567184135,0.011968999780982648,-0.023109232308471617,0.011968999780982648,1.0191778643373597,1.019736667446715,1.0544813515527096,,0.01745900252933219,0.014225081136020327,0.003233921393311863,67.99988227583526,0.2120067033139386,0.7569793774611778,0.05145928842572057,1.3655775279881808,0.1203023471688105,0.026631461943608742,0.024286353862176875,0.019732559341940605,0.011808308664081224,-0.03200796986217247,0.008898737553700853,23.889999389648438,-0.07617947309384632,,0,1,0,1.0,0.024723526470339388,0.023033192937497393,64.2950201467239,-0.03155597829127732,57.751908758279434,0.0065723924484133445,64.13322219258131,0.0029523852558783724,0.003918479044289654,0
2000-02-24,0.877950048820465,0.891514526730342,0.8363212113800258,0.8621635437011719,376432000,-0.009005253852626627,0.03553322604803433,0.009447124998769985,0.022891673873256302,1.008094147619477,1.0082734133771727,1.042613765175661,,0.017489062413512224,0.014877877391518708,0.0026111850219935166,63.216283344120484,0.21529633412253674,0.6979307474292628,0.05312812204661184,1.0629079593179174,-0.20432754906370587,0.0179810971484112,0.015450170460268262,0.029434854928097012,-0.02013715687437556,-0.037319541530184575,0.04676666652895456,24.3799991607666,0.02051066486550357,,0,1,0,1.0,0.02732372244729256,0.021416716567184135,67.99988227583526,0.023033192937497393,64.2950201467239,-0.03155597829127732,57.751908758279434,0.003233921393311863,0.0029523852558783724,0
2000-02-25,0.8592408477590534,0.8756115881370541,0.8241599832270051,0.8260307908058167,249144000,-0.04190939544977901,-0.030202869833162116,-0.03917312504562864,-0.027533334629160522,0.9735124749344279,0.9686666585912391,0.9987489708833173,,0.014430923203898272,0.014788486553994621,-0.00035756335009634946,52.631554471254184,0.2152217988818578,0.49418725370431293,0.05557343332962083,0.7143522339363072,-0.3381434096994942,0.038650463417620774,0.019052562992898276,0.0021772796110551495,-0.0036200050224654,-0.03581937918907563,-0.0033537458565530143,25.200000762939453,0.033634193207538576,,0,0,0,1.0,0.0301973834223185,-0.009005253852626627,63.216283344120484,0.021416716567184135,67.99988227583526,0.023033192937497393,64.2950201467239,0.0026111850219935166,0.003233921393311863,1
2000-02-28,0.8241597486761134,0.86064368352909,0.8110630002285053,0.8475469350814819,328328000,0.026047629840378894,-0.025805990156579695,0.01797741081041493,0.04137973966015496,0.9953585469102124,0.9899883647032965,1.019402406093067,,0.013586877802927444,0.014548164803781186,-0.0009612870008537423,49.031388293174054,0.20123779864159066,0.5964153131602973,0.05309835548242396,0.9110686370487778,0.3178242301640819,0.0283770063303097,0.015891031403372988,0.015891031403372988,0.020977526655023393,0.006005024949735205,0.011972385860679724,24.68000030517578,-0.020634938175415174,,0,1,0,1.0,0.04076220397836621,-0.04190939544977901,52.631554471254184,-0.009005253852626627,63.216283344120484,0.021416716567184135,67.99988227583526,-0.00035756335009634946,0.0026111850219935166,1
2000-02-29,0.8498854252569534,0.8774821009610121,0.8424012981730947,0.8578373789787292,368961600,0.012141444292118164,-0.0050178005716535745,0.007139488676740413,-0.010253199577449412,1.0060067287239085,1.0030494407778836,1.0267539713510052,,0.013591642568295592,0.014356860356684067,-0.0007652177883884746,49.70589670012857,0.19209637314194328,0.6392736892855513,0.05234463633549266,1.0234177923030086,0.12375916766160677,0.009356500871128166,0.023114553325047877,0.0088060423928272,0.009641704679580698,0.01829120814850138,-0.011151719471760968,23.3700008392334,-0.053079394235973965,,0,1,0,1.0,0.0450492023935578,0.026047629840378894,49.031388293174054,-0.04190939544977901,52.631554471254184,-0.009005253852626627,63.216283344120484,-0.0009612870008537423,-0.00035756335009634946,1
2000-03-01,0.8873048543821301,0.9883363225777212,0.8868371276682911,0.9752395749092102,1077003200,0.1368583356326234,0.1806334409857,0.12096748004576008,0.09506278213914054,1.1161365900607105,1.1291474588713901,1.1517661654519988,,0.0228059024721603,0.016046668779779314,0.006759233692380986,65.81003575214474,0.21763090857808398,1.1973557433982744,0.05303185866777319,2.56646284992914,1.9190116261421242,0.09910316628247563,0.014760144277167105,0.0005271319226182848,0.00727579072973783,0.013729649280289191,0.10723783076547089,21.639999389648438,-0.07402658910823168,,0,1,0,1.0,0.049787068367863944,0.012141444292118164,49.70589670012857,0.026047629840378894,49.031388293174054,-0.04190939544977901,52.631554471254184,-0.0007652177883884746,-0.0009612870008537423,0
